date,open,high,low,close,adj_close,volume
2020-01-02,80.12999725341797,81.26000213623047,80.02999877929688,81.2300033569336,64.6664047241211,12728900
2020-01-03,79.80000305175781,80.5199966430664,79.44999694824219,79.69999694824219,63.448387145996094,12437400
2020-01-06,78.72000122070312,79.55000305175781,78.72000122070312,79.44999694824219,63.249385833740234,10059500
2020-01-07,79.29000091552734,79.30000305175781,78.7300033569336,78.76000213623047,62.7000732421875,10469100
2020-01-08,78.7699966430664,80.0,78.68000030517578,79.36000061035156,63.177738189697266,11292400
2020-01-09,80.9800033569336,80.9800033569336,79.7300033569336,80.08000183105469,63.75092315673828,12895900
2020-01-10,80.0,80.01000213623047,79.06999969482422,79.25,63.09015655517578,10062100
2020-01-13,79.5,80.72000122070312,79.0,80.6500015258789,64.2046890258789,16566300
2020-01-14,81.19999694824219,83.11000061035156,80.97000122070312,81.91000366210938,65.20777893066406,24971800
2020-01-15,81.7300033569336,82.05000305175781,80.7300033569336,81.23999786376953,64.67438507080078,16063600
2020-01-16,81.95999908447266,82.12999725341797,80.8499984741211,81.0,64.48332214355469,10426000
2020-01-17,81.16000366210938,81.4000015258789,80.80999755859375,81.12000274658203,64.57886505126953,12413100
2020-01-21,80.4800033569336,80.91000366210938,79.87000274658203,79.9000015258789,63.60762405395508,10522000
2020-01-22,80.19999694824219,80.4800033569336,79.86000061035156,80.0999984741211,63.76685333251953,8045600
2020-01-23,79.58000183105469,80.08000183105469,78.91999816894531,79.80000305175781,63.52799606323242,11618200
2020-01-24,79.62000274658203,79.66999816894531,77.63999938964844,78.41999816894531,62.429405212402344,15036100
2020-01-27,76.26000213623047,77.0,75.8499984741211,76.70999908447266,61.068092346191406,15859600
2020-01-28,77.20999908447266,78.12999725341797,76.77999877929688,77.23999786376953,61.490020751953125,10960200
2020-01-29,77.54000091552734,77.9000015258789,76.41000366210938,76.4800033569336,60.88499069213867,9478900
2020-01-30,75.73999786376953,77.54000091552734,75.5,77.43000030517578,61.64128494262695,12498200
2020-01-31,75.95999908447266,76.18000030517578,73.91000366210938,74.41000366210938,59.62985610961914,17101200
2020-02-03,74.69999694824219,76.20999908447266,74.69999694824219,75.12999725341797,60.20682144165039,11096500
2020-02-04,76.75,77.2699966430664,76.43000030517578,76.5,61.304710388183594,12173200
